,designation,ra,dec,plx,Rsun,radius,wavelength,flux,flux_err,teff_moca,teff_moca_err,F_integrated,F_integrated_err,distance,Luminosity (cgs),Luminosity (SI),Luminosity_Lsun,log(L/Lsun),Teff,Teff_diff,Teff_diff_pct
0,2MASS J12345629-4538075,188.7343387790864,-45.63560140771192,12.218999862670898,1.1108,772783560.0,"[0.74203515 0.7591059  0.7768373  0.7950818  0.81364864 0.81857777
 0.8272054  0.8377406  0.84675336 0.85758376 0.8668144  0.8777836
 0.88737124 0.9083715  0.92997074 0.9520128  0.9520655  0.97488993
 0.99792546 1.0215805  1.045961   1.0706283  1.0957347  1.1019689
 1.12169    1.1277341  1.1542748  1.1815943  1.2096976  1.2227142
 1.2227646  1.2519511  1.2821652  1.3128984  1.3440912  1.3766674
 1.4097295  1.443879   1.4781423  1.5138578  1.5500455  1.5873208
 1.624999   1.6507943  1.6891285  1.7284557  1.768399   1.8093921
 1.8153458  1.8153458  1.8577713  1.8577715  1.9011872  1.9455935
 1.9905909  2.036969   2.0843377  2.1331215  2.1820457  2.2323852
 2.2841656  2.3364942  2.3893452  2.411278   2.4728093  2.5372539
 2.6040833  2.672577   2.6896017  2.7219977  2.7622917  2.795098
 2.8378465  2.8710027  2.914881   2.9491408  3.0292406  3.1119187
 3.1964889  3.283872   3.372937   3.4654195  3.5593     3.65544
 3.7535794  3.814687   3.848275   3.8821032  3.916162   3.9501696
 3.96566    3.966      4.000598   4.035416   4.0704684  4.1053815
 4.1412225  4.1769767  4.2129517  4.2491245  4.2855926  4.3226023
 4.3595276  4.39664    4.4265695  4.4588714  4.491418   4.523924
 4.556748   4.5614543  4.561456   4.5945525  4.59484    4.628471
 4.662345   4.6961694  4.730529   4.7651334  4.7999816  4.8347716
 4.8701057  4.905684   4.941506   4.9775763 ]","[140472.81  151885.08  145917.89  173694.17  195534.98  180659.81
 219604.23  187174.06  190718.02  200095.75  229520.4   208624.45
 267240.97  254749.53  267684.97  253146.7   282620.875 296291.16
 264424.03  295938.28  300578.66  180710.28  119943.125 249924.4
 294928.06  350592.4   349945.5   373102.1   403813.1   317694.4
 242137.95  406583.875 384336.16  444821.9   297269.8   385169.16
 398495.    447334.875 395507.06  504686.53  447569.75  519505.375
 555885.3   359430.53  416067.1   455119.16  418661.28  313762.28
 383858.66  316778.875 359399.25  339507.3   400067.34  376423.8
 285887.    336664.22  347528.06  388228.    329805.44  300136.3
 291936.75  279508.34  311688.22  179770.23  244432.69  250979.92
 230797.53  276452.03  239530.06  221827.81  231244.17  206298.875
 188433.86  198355.375 179358.89  193488.4   191493.4   200839.
 186431.05  177901.89  179530.03  171787.58  190409.7   170872.36
 176697.27  145363.34  145008.53  135789.73  137066.125 133769.6
 148093.47  136561.67  111765.85   87800.87  113957.12  124585.64
 130461.26  130140.75  134688.92  128723.234 123698.28  120312.96
 115934.7   111665.51   86746.38   90263.11   76480.78   81007.
  86262.91   91772.79   90396.79   89404.44   89036.05   88702.74
  88550.586  90913.09   89383.31   91015.65   92208.41   90806.
  91926.164  93173.305  93594.78   86008.47 ]","[ 438.33633  442.4239   436.56458  484.31494  509.57492  483.9429
  515.9267   479.3125   507.7477   490.5505   542.5311   501.9912
  564.0871   547.1134   556.6732   593.9809   565.5679   573.66504
  734.6391   566.375    567.3393   798.29254  485.72107  739.436
  560.2226   652.97565  678.1872   682.20685  636.42804  693.3882
 1018.98175  666.8659   661.22437  640.2726  1139.494    656.52936
  662.33307  678.94714  604.98834  496.52487  671.58563  835.8144
  802.58234  815.8091   682.2391   719.57336  419.57993  806.5113
 1007.2365   725.4293   499.52814  614.47015  797.4369   952.72766
  733.4896   578.18677  583.11743  613.4209   527.48724  478.27435
  530.36127  594.1445   663.92444  631.38104  467.3161   432.28802
  433.29437  402.58987  456.05032  427.67343  445.57666  414.51804
  401.19815  405.32114  394.86465  397.5545   400.3674   412.80402
  392.19852  379.0916   379.07498  372.17285  389.62955  366.22256
  374.12134  667.1346   679.92114  634.2921   645.40137  632.50476
  653.5972   655.2418   591.93945  535.53687  601.02686  621.0041
  650.8432   640.28864  655.5029   646.4537   665.8018   643.45984
  639.6014   628.6581   539.528    561.79333  617.939    558.7682
  572.4134   586.0435   583.32635  593.18695  584.69946  581.72943
  588.4246   587.51196  599.2665   600.50916  638.7438   640.47003
  644.96484  673.5136   677.3305   660.1998 ]",3491.0,120.0,9.646505959203307e-10,2.491077501013902e-13,81.83975867411249,7.730537149708605e+32,7.730537149708606e+25,0.2019471564709667,-0.6947622575604079,3671.2848362494283,180.28483624942828,5.164274885403273
1,CD-36 7429B,177.0985755547717,-37.48021516505471,13.135700225830078,1.1583,805829310.0000001,"[0.73996186 0.7569948  0.7746789  0.7823879  0.7824881  0.7826073
 0.7902869  0.8006672  0.8007632  0.80079037 0.80881524 0.819469
 0.8194792  0.8278392  0.83868116 0.83886385 0.84737587 0.85853434
 0.86717737 0.8787429  0.87906057 0.8879337  0.8997833  0.9090262
 0.9212209  0.9306136  0.9428947  0.9524091  0.96533394 0.975035
 0.98828804 0.998174   1.0115731  1.0220155  1.0356424  1.0461093
 1.0707912  1.0961885  1.1013657  1.1221075  1.1271006  1.1534066
 1.1665707  1.1944337  1.2228364  1.2228364  1.2520016  1.2520016
 1.2816228  1.3123477  1.3441266  1.3763969  1.4090799  1.4432077
 1.4778215  1.5131521  1.5496364  1.5865859  1.6242362  1.6547309
 1.6929775  1.6931978  1.7323967  1.7345513  1.7349092  1.7753911
 1.8164986  1.8589506  1.9016136  1.9460311  1.991439   2.0374193
 2.0378354  2.0847993  2.1331677  2.1829622  2.23332    2.2842093
 2.3365412  2.3903296  2.5299404  2.5536776  2.5538516  2.5831258
 2.6220975  2.6224174  2.6525846  2.693077   2.6938467  2.7241967
 2.7665832  2.7666044  2.798017   2.8414185  2.8731084  2.9184363
 2.9513953  2.998814   3.0318346  3.0802002  3.1144965  3.1634197
 3.249703   3.3382244  3.4288886  3.5211523  3.6160634  3.7130094
 3.8138263  3.847118   3.880964   3.897268   3.9313886  3.9657276
 3.9660273  4.0002856  4.0005875  4.0350337  4.070075   4.10535
 4.140859   4.176206   4.212195   4.24872    4.285125   4.3218036
 4.359039   4.3961353  4.430127   4.462246   4.494762   4.49626
 4.4965496  4.529458   4.56232    4.5957136  4.628759   4.6626368
 4.696758   4.730521   4.7651258  4.800279   4.8353744  4.870713
 4.9059834  4.9418087  4.977877  ]","[ 43540.047   80795.12    64406.3125  58453.566   41969.85    40029.016
  94660.29    59734.19    51158.902   60119.617  106722.48    93557.836
  83559.36   101932.6     78686.586   35663.56    98787.9     45605.883
 121767.164   82428.87    98484.016   85288.46    83409.04    98893.945
 148152.67    93752.34    41460.     142245.53    96199.51   158731.14
  54261.867   95711.25    93297.33   109876.586  125889.336  205499.17
 165568.95    82581.72    98030.336  142446.56    22374.299  181516.31
 205554.08   182997.92   174429.16   124247.695  119333.07   191049.23
 196462.7    126384.78   102847.586   95052.12   168529.97   176298.03
 110578.07   220987.625  211056.     172044.22   241819.84   154934.27
 359258.44    93977.984  104827.12   254377.34   222165.7    215951.89
  98096.195  132155.83   163938.17   151659.5    143079.3    174823.83
 128260.72   174204.16   134668.64    95561.945   89944.375  141710.69
 116084.375  140770.48    94953.53    96386.43    81708.03   130160.6
  84258.375  127848.53   100574.42   109569.65    98401.11   121404.09
  64509.605   76008.21    83708.26    77731.75   109413.055   79464.46
  76358.43    53684.61    60056.766   54072.816   77613.086   61495.25
  59042.46    64265.18    64937.742   70386.1     38775.785   48228.008
  81169.77    74514.08    52884.848   77850.28    73655.32    72634.71
  72108.5     54253.28    27952.607   21576.074   35935.44    66235.805
  70704.98    63719.723   63491.996   63635.703   59102.914   49597.246
  45506.086   42728.77    47025.58    41192.44    41604.625   45570.5
  52069.434   49862.71    46207.695   47151.824   46736.33    46969.586
  48774.73    48566.234   43206.17    39328.547   38717.902   42658.85
  45806.715   45181.797   47580.81  ]","[ 489.25534  714.19885  486.8245   846.25745  447.73267  422.56104
  524.90466  515.2923   768.44885  521.9404   554.3824   599.1416
  807.5654   511.68933  535.5985   555.45636  514.8593   582.3676
 2012.9441   531.1321   453.02478  593.21674  588.5679   484.85977
  258.7795   574.0821   623.0892   331.07794  329.15802  778.6561
  542.23     907.4681   846.49713  644.5652  1400.0396   683.6444
  618.2884   375.0677   275.13953  302.6568   428.14343  622.75616
 1652.3555   909.9039   983.4189   754.82666  568.78046  582.61694
  667.7393   560.1934   916.3241  1584.864    720.1058   809.59814
  514.66614 1192.3743   883.91425  349.5978   754.9437   605.15894
  981.213    787.6312   991.98773 1547.4865  1250.9506   975.6471
  606.09076  541.2877   532.8355   473.1228   414.32288  532.88043
  546.5762  1028.2665   725.32117  482.58148  447.12485  963.86646
  719.50305  615.8231   722.90216  574.72296  786.52167  477.3102
  754.0063   575.5381   756.60956  522.4384   700.4234   625.391
  539.1197   485.11807  464.59818  514.4638   614.8851   476.32285
  238.41249  481.31732  379.69412  464.969    591.78357  609.3599
  593.08496  588.36584  372.3846   429.44986  412.4321   519.2383
  940.36053  925.7837   749.49066  887.7225   802.4317   792.39264
  792.52716  691.1381   651.4059   443.2367   593.30524  909.70636
  745.662    716.15     706.33136  751.2133   751.9432   711.21387
  923.64166  932.8555   692.31134  691.06836  696.75446  724.1821
  728.0871   727.1446   811.55505  701.4644   720.2997   738.65564
  729.5092   713.2733   730.2607   719.3236   719.34296  772.8447
  924.8687   843.8578   813.89996]",3631.0,122.0,4.0328273637057976e-10,2.8461865592876315e-13,76.12841209893,2.7964955222933458e+32,2.796495522293346e+25,0.07305369702960673,-1.1363578008257877,2788.217200643596,-842.7827993564042,23.210762857515952
2,TWA 20,187.90830371877092,-45.98327586638209,12.46780014038086,0.9749,678237930.0,"[0.7400246  0.75704277 0.76836073 0.78630835 0.8047819  0.8237554
 0.8430165  0.86302423 0.88349104 0.8835315  0.90455174 0.92603004
 0.94828355 0.97084653 0.9939364  1.017469   1.0415846  1.0664155
 1.0915473  1.1025288  1.1150206  1.1171486  1.128099   1.1375854
 1.137842   1.1646707  1.1922761  1.2206511  1.249775   1.2797099
 1.3104144  1.3418956  1.374132   1.4071733  1.4412814  1.4758754
 1.5112246  1.5476966  1.5849516  1.6226727  1.656302   1.6942564
 1.6955727  1.6955901  1.6997533  1.735059   1.7350947  1.7755408
 1.8170004  1.8591198  1.9025445  1.9469656  1.9923735  2.0383992
 2.0857623  2.1345372  2.183902   2.23384    2.28515    2.3379154
 2.390786   2.391217   2.405209   2.4667149  2.5045097  2.5700648
 2.6384885  2.7092183  2.781418   2.856787   2.9342148  3.0143738
 3.0963721  3.1810148  3.2679284  3.3571692  3.4485207  3.5424795
 3.639567   3.7381637  3.8150806  3.8297544  3.8487146  3.8607788
 3.8611     3.894998   3.9291298  3.9634953  3.99776    4.0325975
 4.0676627  4.102955   4.138463   4.1742296  4.210544   4.24678
 4.283227   4.3199306  4.35719    4.3943634  4.4315     4.4633145
 4.4642463  4.4642625  4.467092   4.496638   4.4968905  4.529787
 4.5626383  4.5957613  4.629378   4.663246   4.697359   4.7314477
 4.766046   4.800889   4.835976   4.8713384  4.9069133  4.942733
 4.9788275 ]","[ 96082.98   107953.78    97490.67   111008.484  139226.9    157041.97
 142809.06   152272.5    171108.61   166252.125  187364.73   190479.02
 193502.3    205860.28   222265.     206038.9    211042.56   214994.92
 219050.1    224952.14   239513.98   194221.33   242862.81   257047.1
 259930.89   251448.72   275961.34   311147.     261995.84   287584.72
 286382.84   322654.875  282754.47   291854.     250740.53   296227.78
 304974.875  347254.4    316413.3    353466.25   279507.53   285332.84
 193135.39   181871.36   356549.28   336316.28   245538.875  252358.31
 313605.28   256481.5    271549.53   223875.06   218974.75   259805.83
 298153.25   244492.97   261567.16   255786.08   219667.1    205854.95
 240661.22   226641.55   150328.98   171094.98   166612.92   164060.3
 166779.4    154353.98   135283.03   146797.27   131922.02   134831.19
 125726.26   131891.84   126458.75   128473.7    130509.63   130745.625
 125261.37   123987.53   114391.62   113432.31   108038.18   114033.42
 111523.78   108961.65   107853.86   103373.19    94993.66    94385.24
  94983.086   93435.17    90696.94    96168.39    87675.22    80216.41
  73430.27    88287.805   87253.375   85923.      66982.375   66145.2
  69369.57    67967.11    69621.97    71037.21    70594.305   70757.63
  70849.04    68187.914   64948.586   68821.28    67175.42    65328.1875
  66536.96    66216.22    60357.566   62629.637   61179.918   69542.76
  63369.742 ]","[360.90768 384.1557  358.23053 379.30878 430.20816 448.44824 426.35916
 438.69806 457.46713 464.24243 471.55118 472.6334  474.64307 482.14337
 495.11502 483.50674 477.83554 483.0609  488.0006  606.48486 502.3917
 507.5125  553.42725 565.90027 586.2759  548.7978  564.9773  589.1754
 730.86334 566.64417 566.0558  607.6185  661.15424 558.65    505.95963
 539.1167  583.0085  430.5272  543.2867  583.2925  550.759   596.9963
 687.4181  822.7324  834.1895  603.2259  695.4623  514.038   573.6211
 521.6826  553.82837 466.24854 465.4899  584.0098  632.8353  486.63135
 499.09866 448.1357  456.6315  447.66928 602.55334 585.4876  642.40826
 402.55762 381.84198 377.07938 383.87955 361.65298 303.74054 358.83475
 333.3463  341.22147 324.50287 331.1248  320.54407 323.2135  324.0395
 328.68292 315.95462 313.15073 608.0916  301.45593 575.83563 588.39954
 590.89496 586.66315 579.9261  567.8853  549.22546 542.90765 554.03546
 554.75684 550.38446 562.0475  529.8263  525.38446 509.31577 559.055
 559.7826  545.72955 496.6146  485.56802 498.6462  500.79514 559.5543
 521.8909  512.0848  518.57874 515.4504  518.91766 506.43402 530.9344
 519.4345  515.9021  514.1508  530.4889  533.3985  564.6564  536.43896
 581.2739  585.8437 ]",3360.0,127.0,7.104762602027657e-10,2.0756655003738938e-13,80.20661133002831,5.468659227404661e+32,5.468659227404662e+25,0.14285943645257737,-0.8450910673993435,3593.9644620261574,233.96446202615743,6.96322803649278
3,Gaia DR2 5460240959050125568,153.0376440933743,-31.412609516028827,18.78720092773437,,,"[0.7470772  0.7583351  0.7642677  0.77568537 0.78191155 0.7821041
 0.79378754 0.8003815  0.8123847  0.8190779  0.83151287 0.83828
 0.8506976  0.85818106 0.8708418  0.8783136  0.8916812  0.8992181
 0.91283727 0.92063725 0.9342014  0.942398   0.9563965  0.96476436
 0.9792854  0.98772043 1.002511   1.0110672  1.0190995  1.019315
 1.0261519  1.0437454  1.0680366  1.0684794  1.0929457  1.0929589
 1.0937268  1.1183637  1.1183772  1.1442866  1.1712638  1.1990039
 1.2275342  1.2564995  1.2865753  1.3174278  1.349321   1.3813623
 1.4145435  1.4487855  1.4838176  1.5189708  1.5264761  1.5627028
 1.5632799  1.6008859  1.6235515  1.6238748  1.6389495  1.6608403
 1.661172   1.6987613  1.7383364  1.7789019  1.8200921  1.8626295
 1.9057746  1.9502841  1.9957839  2.042274   2.0893378  2.1378
 2.268123   2.320198   2.3202293  2.3202293  2.37328    2.3733108
 2.3733108  2.4235656  2.4268672  2.426897   2.426897   2.4632452
 2.48727    2.5280132  2.553011   2.5957968  2.6216109  2.6657736
 2.6919165  2.737244   2.765116   2.810528   2.8398037  2.8870337
 2.9164388  2.9656699  2.9961717  3.0465074  3.0774684  3.1283588
 3.1616697  3.2477338  3.3018699  3.336226   3.391544   3.4547544
 3.4564002  3.4831321  3.55124    3.6467953  3.7482603  3.8024251
 3.8024406  3.8358715  3.835887   3.869197   3.9031246  3.937271
 3.9716365  4.0055737  4.040433   4.0758176  4.111118   4.1462865
 4.182067   4.2183957  4.2546463  4.2910776  4.2986493  4.3351893
 4.372807   4.4029136  4.403192   4.410403   4.4351163  4.435117
 4.46672    4.499403   4.5323315  4.5652146  4.598629   4.6317043
 4.6656013  4.6997433  4.7341294  4.7684608  4.8955736  4.931522
 4.9315457  4.9315457  4.967431   4.9674544  4.9674544  5.003633
 5.003633   5.003925  ]","[107548.85  130516.07  101202.13   92970.34   96338.17  100618.32
 116777.21  146666.58  170244.05  174579.61  173650.02  174262.02
 158661.42  172539.44  199398.72  170062.58  211857.56  193851.72
 279925.375 227529.08  234662.23  269802.2   257859.72  243331.66
 245273.2   291351.75  284013.22  243013.97  280476.1   287661.9
 334646.34  310316.    308125.125 339628.72  415749.53  420601.53
 361853.28  351360.97  437641.66  249475.97  380396.7   382149.875
 442847.625 292364.94  481362.7   439702.97  451317.7   295515.3
 389740.    404856.375 386613.2   314128.4   245929.42  445871.1
 404313.06  453024.44  504416.66  436152.28  497490.78  394405.44
 613177.06  557729.8   397188.56  406203.1   372488.28  319264.1
 248053.3   255126.33  382861.53  368059.06  155062.125 355326.3
 277921.53  353298.66  336838.66  347760.28  310660.53  292768.56
 302176.1   231064.6   303578.97  333719.97  332817.25  300400.625
 308938.3   269459.25  227082.39  271381.66  308093.84  263244.94
 262188.6   240764.34  204122.83  199085.81  232354.64  218435.02
 222901.25  219301.55  207089.11  228599.22  190970.64  208879.
 202568.33  190515.4   216812.92  199830.8   216605.875 207404.67
 195553.03  211201.4   191303.33  203962.375 218451.55  184047.23
 188037.5   186791.67  194686.97  173261.02  174072.3   174372.34
 170772.48  108844.6    32390.793 126157.445 157295.64  150912.39
 156838.375 159728.17  161655.55  151218.125 134234.375 143114.23
 149052.06  118948.51  119448.414 141548.25  118675.15  123476.35
 114956.414 117099.9   117493.26  119208.945 122130.234 114127.79
 118782.305 122283.22  119706.4   121330.6   118638.6   126602.79
 126763.5   123924.08  121059.32  120317.05  115023.66  113817.62
 114801.055 114874.07 ]","[ 378.15253  412.07095  376.83752  348.99966  352.08936  360.3231
  384.54062  430.2323   452.571    463.91208  470.7373   458.77298
  440.71216  457.4738   484.3116   451.8253   494.10797  478.29428
  575.14294  508.72266  509.73187  550.79126  534.8945   670.84766
  522.3163   567.8432   559.0535   632.0394   551.8994   643.0146
  594.93494  574.8476   594.7525   613.185    727.8538   724.5592
  623.84076  688.0734   734.9358   775.01733  661.25616  710.82336
  716.5237   775.844    715.5202   707.3846   684.3721  1335.8389
  654.18176  683.299    670.28235  353.63647  867.755    802.73224
  762.6092   647.158    759.12573  661.1199   715.7228   435.47662
  847.2746  1000.3574   730.08185  635.869    607.4573   491.69604
  647.98315  512.8033   612.72766  606.528    518.3734   606.30615
  665.3951   387.30936  465.5885   558.0385   616.1315   591.01605
  599.59595  583.2502  1168.9185  1213.7495  1215.8699   517.07794
  527.13873  473.3658   446.32892  471.59854  494.9806   470.32373
  471.70386  450.41696  416.1653   554.9456   451.11377  422.02545
  429.5698   420.03677  414.9896   429.26355  396.40427  411.37677
  403.91464  394.6745   417.79437  401.318    451.24088  408.9089
  395.60834  406.10162  391.79224  401.87372  412.44073  752.17957
  759.8735   760.9942   803.9616   731.3308   721.60474  728.3122
  739.7551   584.3934   334.80936  636.81915  693.3995   680.06683
  700.74866  709.3794   730.8973   709.5617   715.04016  703.20337
  698.0025   620.1542   620.20416  735.9642   636.27795  640.0487
  631.8899   649.20856  666.0622   659.7218   672.2544   663.0829
  662.7416   683.3747   691.9323   700.58466  727.0826   789.19763
  798.733    771.8898   760.00275  753.4059   740.2665   759.91797
  765.1714   764.4262 ]",,,9.573756938777093e-10,2.3283607128357434e-13,53.227726889520966,3.245407171285983e+32,3.2454071712859833e+25,0.08478075160099224,-1.0717027376295971,,,
4,CD-29 8887,167.307029930535,-30.02783978433043,21.76930046081543,1.1456,796993920.0,"[0.7539519  0.7539871  0.77151865 0.78946346 0.8080775  0.8270498
 0.8465783  0.8667271  0.8872085  0.9083946  0.93013585 0.9523381
 0.9748551  0.9980956  1.021923   1.0461645  1.0709348  1.0805938
 1.0884461  1.1060839  1.1088159  1.1346065  1.1611743  1.1882781
 1.2162702  1.2451861  1.2748295  1.305275   1.3360436  1.3680602
 1.4008026  1.4346429  1.4346429  1.4349908  1.4685376  1.5039442
 1.5398259  1.5767798  1.6124341  1.6141124  1.6334009  1.6441855
 1.6820263  1.7208332  1.7609408  1.8012531  1.8433255  1.8863621
 1.9303998  1.9745154  2.0205002  2.0674672  2.115398   2.1633391
 2.2640607  2.2641158  2.3159227  2.3687313  2.388286   2.3891082
 2.45299    2.4530537  2.517179   2.5831914  2.6521614  2.7228057
 2.7960494  2.8713083  2.949551   3.0301828  3.1126497  3.197869
 3.2846415  3.374545   3.467069   3.5614836  3.6583292  3.6960068
 3.796765   3.796848   3.8232262  3.8567257  3.8901362  3.9240735
 3.9578347  4.06178    4.096113   4.131761   4.2031474  4.239088
 4.2753935  4.312226   4.348976   4.384598   4.3858604  4.4117465
 4.4205666  4.452586   4.4848595  4.5176463  4.550062   4.583348
 4.6165724  4.6503325  4.68368    4.7179384  4.7524414  4.7871766
 4.8214717  4.963474   4.9770947  4.9776545 ]","[ 5.86694600e+05  9.11142060e+05  6.47488500e+05  7.72798600e+05
  1.41747160e+06  8.19239440e+05  9.87240300e+05  9.75006200e+05
  1.02276610e+06  4.90278500e+04  7.56703440e+05  9.54877940e+05
  1.31868410e+06  5.63447700e+05  2.02557110e+06  1.54634210e+06
  1.00649050e+06  1.84328225e+06  1.82767290e+06  1.87674625e+06
  1.39506025e+06  1.56045075e+06  1.47578190e+06  2.31005275e+06
  1.79314240e+06  9.44677800e+05  1.66793810e+06  4.81808660e+05
  1.97434875e+06  7.68106900e+05  4.69410250e+06  6.35484940e+05
 -1.53450670e+05 -7.86969700e+05  2.51090850e+06  1.23732900e+06
  1.43028310e+06  8.33883200e+05  5.44816700e+06  2.94488150e+06
  1.14516140e+06  2.34000375e+06  1.91498725e+06  8.56146200e+04
 -1.05437320e+05  1.72674825e+06  2.22224375e+06  2.71897300e+06
  1.11645750e+06  1.65647050e+06  8.97822000e+05  5.52793500e+05
  1.76901425e+06  2.44924350e+06  1.18138325e+06  1.60080150e+06
  1.14227900e+06  1.54925460e+06  2.24773125e+06  1.24722750e+06
  1.15438925e+06  8.99264200e+05  4.97217500e+05  9.76764000e+05
  3.82803250e+05  7.36522100e+05  1.35427500e+06  1.04499794e+06
  1.13586875e+05  9.18298300e+05  1.15392110e+06  5.61100400e+05
  7.61952060e+05  7.78953500e+05  6.33171300e+05  6.14644500e+05
  7.58569500e+05  8.73099750e+05  8.35916700e+05  1.09454940e+06
  8.38283940e+05  7.34845750e+05  5.75934400e+05  8.31306750e+05
  8.01416500e+05  5.96590060e+05  6.51486250e+05  7.48162700e+05
  3.68055560e+05  6.49419300e+05  6.26909400e+05  6.34192900e+05
  5.98890500e+05  6.14407100e+05  6.01830300e+05  5.01594750e+05
  3.55903600e+05  4.20882200e+05  3.03035470e+05  4.20371200e+05
  4.59347470e+05  3.70857470e+05  1.78775100e+04 -1.56846210e+04
  4.29100800e+05  3.91375625e+05  4.33185720e+05  4.18929160e+05
  4.27178840e+05  6.85136200e+02  4.13892340e+05  4.08003720e+05]","[ 3182.564    2095.0603   1175.8285   1894.8965   3786.6846   2547.617
  5585.834    2126.4502   2317.5515   4243.3584   6528.2603   1903.6167
  3243.0845   4139.764    5233.0884   3926.0635   8187.8394   7184.7207
  6208.2017   5282.4805  10005.072    4469.801   12589.981   10008.039
  6715.3237   7443.7344  22222.89     9841.696   13996.007    8563.861
 21915.031   16243.008   13403.573   17805.916   19077.219   15114.45
  9878.537   11287.891    8247.792    7545.013   14124.85     7537.027
  9544.781   15155.641   16349.731   23524.512    8023.101    9970.2
 12420.914    6435.287   14148.839   14492.882   11734.465    4027.767
 11259.002    4719.45     6385.928   10683.901    5156.9844   7875.315
  4277.254    6144.696    7771.0166   4723.1455   5043.8257   6273.649
  3532.0378   3155.5972   4205.931    3699.0554   3605.2883   2400.8892
  2446.2292   2961.7654   4360.105    1799.3187   2738.5122   2735.4136
  3663.334    3955.4397   3627.019    3233.623    2787.9177   3620.4663
  3321.553    3281.577    3304.7444   3449.6921   2496.145    3259.4592
  3279.805    3377.2117   3372.6685   3304.8442   3175.9407   2998.9324
  2763.5293   2945.094    2536.004    2716.6      2872.0515   2597.6262
   508.62488   549.17175  2699.4219   2700.2207   2935.0215   3123.9648
  3306.2007    103.67897  3233.7314   3157.1829 ]",3560.0,122.0,4.069848954456553e-09,3.5773684053172277e-12,45.93624870031962,1.027543695017374e+33,1.0275436950173741e+26,0.2684283424810277,-0.5711716303314434,3881.6571229702854,321.6571229702854,9.035312442985544
